**********************Check Process Result(CheckImageByService)**********************
Index	Service	File Path	Total Screenshots	Adapted Screenshots	Image Status	Image File Name
638	site-recovery	articles/site-recovery/vmware-azure-reprotect.md	2	0	Pending	
639	site-recovery	articles/site-recovery/vmware-azure-set-up-process-server-azure.md	3	0	Pending	
640	site-recovery	articles/site-recovery/vmware-azure-set-up-process-server-scale.md	1	0	Pending	
641	site-recovery	articles/site-recovery/vmware-azure-set-up-replication.md	9	0	Pending	
642	site-recovery	articles/site-recovery/vmware-azure-set-up-source.md	4	0	Pending	
643	site-recovery	articles/site-recovery/vmware-azure-set-up-target.md	1	0	Pending	
644	site-recovery	articles/site-recovery/vmware-azure-troubleshoot-replication.md	4	0	Pending	
645	site-recovery	articles/site-recovery/vmware-azure-tutorial.md	3	0	Pending	
646	site-recovery	articles/site-recovery/vmware-azure-tutorial-failover-failback.md	1	0	Pending	
647	site-recovery	articles/site-recovery/vmware-walkthrough-architecture.md	3	0	Pending	
648	site-recovery	articles/site-recovery/vmware-walkthrough-capacity.md	4	0	Pending	
649	site-recovery	articles/site-recovery/vmware-walkthrough-create-vault.md	1	0	Pending	
650	site-recovery	articles/site-recovery/vmware-walkthrough-enable-replication.md	5	0	Pending	
651	site-recovery	articles/site-recovery/vmware-walkthrough-overview.md	1	0	Pending	
652	site-recovery	articles/site-recovery/vmware-walkthrough-replication.md	1	0	Pending	
653	site-recovery	articles/site-recovery/vmware-walkthrough-source-target.md	2	0	Pending	
654	site-recovery	articles/site-recovery/vmware-walkthrough-test-failover.md	1	0	Pending	
655	sql-server-stretch-database	articles/sql-server-stretch-database/index.md	10	0	Pending	
656	sql-server-stretch-database	articles/sql-server-stretch-database/sql-server-stretch-database-encryption-tde.md	2	0	Pending	
657	stream-analytics	articles/stream-analytics/index.md	2	0	Pending	
658	stream-analytics	articles/stream-analytics/stream-analytics-build-an-iot-solution-using-stream-analytics.md	2	0	Pending	
659	stream-analytics	articles/stream-analytics/stream-analytics-clean-up-your-job.md	2	0	Pending	
660	stream-analytics	articles/stream-analytics/stream-analytics-compatibility-level.md	1	0	Pending	
661	stream-analytics	articles/stream-analytics/stream-analytics-define-outputs.md	7	0	Pending	
662	stream-analytics	articles/stream-analytics/stream-analytics-documentdb-output.md	2	0	Pending	
663	stream-analytics	articles/stream-analytics/stream-analytics-edge.md	6	0	Pending	
664	stream-analytics	articles/stream-analytics/stream-analytics-error-policy.md	1	0	Pending	
665	stream-analytics	articles/stream-analytics/stream-analytics-event-handling.md	2	0	Pending	
666	stream-analytics	articles/stream-analytics/stream-analytics-event-hub-consumer-groups.md	1	0	Pending	
667	stream-analytics	articles/stream-analytics/stream-analytics-functions-redis.md	10	0	Pending	
668	stream-analytics	articles/stream-analytics/stream-analytics-get-started.md	8	0	Pending	
669	stream-analytics	articles/stream-analytics/stream-analytics-get-started-with-iot-devices.md	15	0	Pending	
670	stream-analytics	articles/stream-analytics/stream-analytics-high-frequency-trading.md	4	0	Pending	
671	stream-analytics	articles/stream-analytics/stream-analytics-introduction.md	2	0	Pending	
672	stream-analytics	articles/stream-analytics/stream-analytics-job-diagnostic-logs.md	4	0	Pending	
673	stream-analytics	articles/stream-analytics/stream-analytics-job-diagram-with-metrics.md	6	0	Pending	
674	stream-analytics	articles/stream-analytics/stream-analytics-login-credentials-inputs-outputs.md	5	0	Pending	
675	stream-analytics	articles/stream-analytics/stream-analytics-machine-learning-anomaly-detection.md	4	0	Pending	
676	stream-analytics	articles/stream-analytics/stream-analytics-machine-learning-integration-tutorial.md	32	0	Pending	
677	stream-analytics	articles/stream-analytics/stream-analytics-malformed-events.md	2	0	Pending	
678	stream-analytics	articles/stream-analytics/stream-analytics-manage-job.md	12	0	Pending	
679	stream-analytics	articles/stream-analytics/stream-analytics-monitor-jobs-use-vs.md	3	0	Pending	
680	stream-analytics	articles/stream-analytics/stream-analytics-monitoring.md	3	0	Pending	
681	stream-analytics	articles/stream-analytics/stream-analytics-operation-logs.md	10	0	Pending	
682	stream-analytics	articles/stream-analytics/stream-analytics-power-bi-dashboard.md	20	0	Pending	
683	stream-analytics	articles/stream-analytics/stream-analytics-quick-create-portal.md	10	0	Pending	
684	stream-analytics	articles/stream-analytics/stream-analytics-quick-create-vs.md	12	0	Pending	
685	stream-analytics	articles/stream-analytics/stream-analytics-real-time-fraud-detection.md	30	0	Pending	
686	stream-analytics	articles/stream-analytics/stream-analytics-resource-health.md	2	0	Pending	
687	stream-analytics	articles/stream-analytics/stream-analytics-run-a-job.md	6	0	Pending	
688	stream-analytics	articles/stream-analytics/stream-analytics-scale-jobs.md	6	0	Pending	
689	stream-analytics	articles/stream-analytics/stream-analytics-scale-with-ml-functions.md	3	0	Pending	
690	stream-analytics	articles/stream-analytics/stream-analytics-select-into.md	10	0	Pending	
691	stream-analytics	articles/stream-analytics/stream-analytics-set-up-alerts.md	8	1	Reviewed	06-stream-analytics-set-up-alerts.png
692	stream-analytics	articles/stream-analytics/stream-analytics-test-query.md	3	0	Pending	
693	stream-analytics	articles/stream-analytics/stream-analytics-tools-for-visual-studio-edge-jobs.md	10	0	Pending	
694	stream-analytics	articles/stream-analytics/stream-analytics-tools-for-visual-studio-install.md	2	0	Pending	
695	stream-analytics	articles/stream-analytics/stream-analytics-tools-for-vs.md	19	0	Pending	
696	stream-analytics	articles/stream-analytics/stream-analytics-tools-visual-studio-cicd-vsts.md	17	0	Pending	
697	stream-analytics	articles/stream-analytics/stream-analytics-twitter-sentiment-analysis-trends.md	20	0	Pending	
698	stream-analytics	articles/stream-analytics/stream-analytics-vs-tools.md	9	0	Pending	
699	stream-analytics	articles/stream-analytics/stream-analytics-vs-tools-local-run.md	11	0	Pending	
700	stream-analytics	articles/stream-analytics/stream-analytics-window-functions.md	5	0	Pending	
701	stream-analytics	articles/stream-analytics/stream-analytics-with-azure-functions.md	5	0	Pending	
702	stream-analytics	articles/stream-analytics/stream-analytics-write-queries.md	7	0	Pending	
703	traffic-manager	articles/traffic-manager/index.md	14	0	Pending	
704	traffic-manager	articles/traffic-manager/quickstart-create-traffic-manager-profile.md	5	0	Pending	
705	traffic-manager	articles/traffic-manager/traffic-manager-create-rum-visual-studio.md	2	0	Pending	
706	traffic-manager	articles/traffic-manager/traffic-manager-create-rum-web-pages.md	2	0	Pending	
707	traffic-manager	articles/traffic-manager/traffic-manager-geographic-routing-method.md	2	0	Pending	
708	traffic-manager	articles/traffic-manager/traffic-manager-how-traffic-manager-works.md	2	0	Pending	
709	traffic-manager	articles/traffic-manager/traffic-manager-load-balancing-azure.md	11	0	Pending	
710	traffic-manager	articles/traffic-manager/traffic-manager-metrics-alerts.md	4	0	Pending	
711	traffic-manager	articles/traffic-manager/traffic-manager-monitoring.md	3	0	Pending	
712	traffic-manager	articles/traffic-manager/traffic-manager-nested-profiles.md	10	0	Pending	
713	traffic-manager	articles/traffic-manager/traffic-manager-overview.md	1	0	Pending	
714	traffic-manager	articles/traffic-manager/traffic-manager-performance-considerations.md	3	0	Pending	
715	traffic-manager	articles/traffic-manager/traffic-manager-performance-routing-method.md	1	0	Pending	
716	traffic-manager	articles/traffic-manager/traffic-manager-priority-routing-method.md	1	0	Pending	
717	traffic-manager	articles/traffic-manager/traffic-manager-routing-methods.md	4	0	Pending	
718	traffic-manager	articles/traffic-manager/traffic-manager-troubleshooting-degraded.md	4	0	Pending	
719	traffic-manager	articles/traffic-manager/traffic-manager-weighted-routing-method.md	1	0	Pending	
720	traffic-manager	articles/traffic-manager/tutorial-traffic-manager-improve-website-response.md	8	2	Reviewed	eastus-traffic-manager-test.PNG;westeurope-traffic-manager-test.PNG
721	virtual-machines	articles/virtual-machines/extensions/diagnostics-linux.md	3	0	Pending	
722	virtual-machines	articles/virtual-machines/extensions/export-templates.md	1	0	Pending	
723	virtual-machines	articles/virtual-machines/extensions/features-linux.md	1	0	Pending	
724	virtual-machines	articles/virtual-machines/extensions/features-windows.md	1	0	Pending	
725	virtual-machines	articles/virtual-machines/extensions/trend.md	3	0	Pending	
726	virtual-machines	articles/virtual-machines/linux/classic/attach-disk.md	7	0	Pending	
727	virtual-machines	articles/virtual-machines/linux/classic/capture-image.md	1	0	Pending	
728	virtual-machines	articles/virtual-machines/linux/classic/cassandra-nodejs.md	2	0	Pending	
729	virtual-machines	articles/virtual-machines/linux/classic/cli-use-docker.md	1	0	Pending	
730	virtual-machines	articles/virtual-machines/linux/classic/diagnostic-extension.md	1	0	Pending	
731	virtual-machines	articles/virtual-machines/linux/classic/freebsd-create-upload-vhd.md	11	0	Pending	
732	virtual-machines	articles/virtual-machines/linux/classic/hpcpack-cluster.md	13	0	Pending	
733	virtual-machines	articles/virtual-machines/linux/classic/hpcpack-cluster-namd.md	7	0	Pending	
734	virtual-machines	articles/virtual-machines/linux/classic/hpcpack-cluster-openfoam.md	16	0	Pending	
735	virtual-machines	articles/virtual-machines/linux/classic/hpcpack-cluster-starccm.md	2	0	Pending	
736	virtual-machines	articles/virtual-machines/linux/classic/mariadb-mysql-cluster.md	6	0	Pending	
737	virtual-machines	articles/virtual-machines/linux/classic/mysql-cluster.md	3	0	Pending	
738	virtual-machines	articles/virtual-machines/linux/classic/optimize-mysql.md	16	0	Pending	
739	virtual-machines	articles/virtual-machines/linux/classic/portal-use-docker.md	8	0	Pending	
740	virtual-machines	articles/virtual-machines/linux/classic/remote-desktop.md	3	0	Pending	
741	virtual-machines	articles/virtual-machines/linux/classic/setup-tomcat.md	18	0	Pending	
742	virtual-machines	articles/virtual-machines/linux/classic/virtual-machines-linux-classic-ruby-rails-web-app.md	8	0	Pending	
743	virtual-machines	articles/virtual-machines/linux/attach-disk-portal.md	10	0	Pending	
744	virtual-machines	articles/virtual-machines/linux/azure-dns.md	1	0	Pending	
745	virtual-machines	articles/virtual-machines/linux/boot-diagnostics.md	7	0	Pending	
746	virtual-machines	articles/virtual-machines/linux/build-image-with-packer.md	1	0	Pending	
747	virtual-machines	articles/virtual-machines/linux/cloudfoundry-deploy-your-first-app.md	2	0	Pending	
748	virtual-machines	articles/virtual-machines/linux/create-cli-complete.md	1	0	Pending	
749	virtual-machines	articles/virtual-machines/linux/detach-disk.md	1	0	Pending	
750	virtual-machines	articles/virtual-machines/linux/detailed-troubleshoot-ssh-connection.md	5	0	Pending	
751	virtual-machines	articles/virtual-machines/linux/docker-compose-quickstart.md	1	0	Pending	
752	virtual-machines	articles/virtual-machines/linux/docker-machine.md	1	0	Pending	
753	virtual-machines	articles/virtual-machines/linux/dockerextension.md	1	0	Pending	
754	virtual-machines	articles/virtual-machines/linux/download-vhd.md	4	0	Pending	
755	virtual-machines	articles/virtual-machines/linux/elasticsearch-install.md	2	0	Pending	
756	virtual-machines	articles/virtual-machines/linux/freebsd-pf-nat.md	1	0	Pending	
757	virtual-machines	articles/virtual-machines/linux/index.md	21	0	Pending	
758	virtual-machines	articles/virtual-machines/linux/infrastructure-example.md	2	0	Pending	
759	virtual-machines	articles/virtual-machines/linux/instance-metadata-service.md	1	0	Pending	
760	virtual-machines	articles/virtual-machines/linux/migrate-to-premium-storage-using-azure-site-recovery.md	14	0	Pending	
761	virtual-machines	articles/virtual-machines/linux/mysql-install.md	2	0	Pending	
762	virtual-machines	articles/virtual-machines/linux/n-series-driver-setup.md	3	0	Pending	
763	virtual-machines	articles/virtual-machines/linux/openshift-post-deployment.md	3	0	Pending	
764	virtual-machines	articles/virtual-machines/linux/postgresql-install.md	8	0	Pending	
765	virtual-machines	articles/virtual-machines/linux/quick-create-cli.md	1	0	Pending	
766	virtual-machines	articles/virtual-machines/linux/quick-create-portal.md	3	0	Pending	
767	virtual-machines	articles/virtual-machines/linux/run-command.md	2	0	Pending	
768	virtual-machines	articles/virtual-machines/linux/ssh-from-windows.md	8	0	Pending	
769	virtual-machines	articles/virtual-machines/linux/terraform.md	1	0	Pending	
770	virtual-machines	articles/virtual-machines/linux/troubleshoot-recovery-disks-portal.md	14	0	Pending	
771	virtual-machines	articles/virtual-machines/linux/troubleshoot-ssh-connection.md	3	0	Pending	
772	virtual-machines	articles/virtual-machines/linux/troubleshoot-vhds.md	10	0	Pending	
773	virtual-machines	articles/virtual-machines/linux/tutorial-automate-vm-deployment.md	3	0	Pending	
774	virtual-machines	articles/virtual-machines/linux/tutorial-availability-sets.md	1	0	Pending	
775	virtual-machines	articles/virtual-machines/linux/tutorial-azure-security.md	8	0	Pending	
776	virtual-machines	articles/virtual-machines/linux/tutorial-backup-vms.md	3	0	Pending	
777	virtual-machines	articles/virtual-machines/linux/tutorial-build-deploy-jenkins.md	15	0	Pending	
778	virtual-machines	articles/virtual-machines/linux/tutorial-create-vmss.md	1	0	Pending	
779	virtual-machines	articles/virtual-machines/linux/tutorial-jenkins-github-docker-cicd.md	3	0	Pending	
780	virtual-machines	articles/virtual-machines/linux/tutorial-lamp-stack.md	3	0	Pending	
781	virtual-machines	articles/virtual-machines/linux/tutorial-lemp-stack.md	3	0	Pending	
782	virtual-machines	articles/virtual-machines/linux/tutorial-load-balance-nodejs.md	1	0	Pending	
783	virtual-machines	articles/virtual-machines/linux/tutorial-load-balancer.md	1	0	Pending	
784	virtual-machines	articles/virtual-machines/linux/tutorial-manage-vm.md	1	0	Pending	
785	virtual-machines	articles/virtual-machines/linux/tutorial-mean.md	3	0	Pending	
786	virtual-machines	articles/virtual-machines/linux/tutorial-monitoring.md	12	0	Pending	
787	virtual-machines	articles/virtual-machines/linux/tutorial-secure-web-server.md	2	0	Pending	
788	virtual-machines	articles/virtual-machines/linux/tutorial-virtual-network.md	1	0	Pending	
789	virtual-machines	articles/virtual-machines/linux/use-remote-desktop.md	2	0	Pending	
790	virtual-machines	articles/virtual-machines/linux/vertical-scaling-automation.md	3	0	Pending	
791	virtual-machines	articles/virtual-machines/linux/sql/provision-sql-server-linux-virtual-machine.md	8	0	Pending	
792	virtual-machines	articles/virtual-machines/linux/sql/sql-server-linux-virtual-machines-overview.md	2	0	Pending	
793	virtual-machines	articles/virtual-machines/index.md	11	0	Pending	
794	virtual-machines	articles/virtual-machines/virtual-machines-azure-slave-plugin-for-hudson.md	5	0	Pending	
795	virtual-machines	articles/virtual-machines/virtual-machines-dotnet-diagnostics.md	2	0	Pending	
796	virtual-machines	articles/virtual-machines/virtual-machines-linux-cli-migration-classic-resource-manager.md	1	0	Pending	
797	virtual-machines	articles/virtual-machines/virtual-machines-serial-console.md	13	0	Pending	
798	virtual-machines	articles/virtual-machines/virtual-machines-windows-attach-disk-portal.md	3	0	Pending	
799	virtual-machines	articles/virtual-machines/virtual-machines-windows-migration-classic-resource-manager.md	2	0	Pending	
800	virtual-machines	articles/virtual-machines/virtual-machines-workload-template-ad-domain.md	1	0	Pending	
801	virtual-machines	articles/virtual-machines/windows/classic/attach-disk.md	5	0	Pending	
802	virtual-machines	articles/virtual-machines/windows/classic/capture-image.md	3	0	Pending	
803	virtual-machines	articles/virtual-machines/windows/classic/connect-logon.md	6	0	Pending	
804	virtual-machines	articles/virtual-machines/windows/classic/createupload-vhd.md	2	0	Pending	
805	virtual-machines	articles/virtual-machines/windows/classic/hpcpack-cluster-node-burst.md	1	0	Pending	
806	virtual-machines	articles/virtual-machines/windows/classic/hpcpack-rdma-cluster.md	4	0	Pending	
807	virtual-machines	articles/virtual-machines/windows/classic/java-run-compute-intensive-task.md	8	0	Pending	
808	virtual-machines	articles/virtual-machines/windows/classic/java-run-tomcat-app-server.md	8	0	Pending	
809	virtual-machines	articles/virtual-machines/windows/classic/mysql-2008r2.md	7	0	Pending	
810	virtual-machines	articles/virtual-machines/windows/classic/python-django-web-app.md	6	0	Pending	
811	virtual-machines	articles/virtual-machines/windows/classic/reset-rdp.md	3	0	Pending	
812	virtual-machines	articles/virtual-machines/windows/attach-disk-portal.md	4	0	Pending	
813	virtual-machines	articles/virtual-machines/windows/build-image-with-packer.md	1	0	Pending	
814	virtual-machines	articles/virtual-machines/windows/chef-automation.md	11	0	Pending	
815	virtual-machines	articles/virtual-machines/windows/client-images.md	5	0	Pending	
816	virtual-machines	articles/virtual-machines/windows/connect-logon.md	3	0	Pending	
817	virtual-machines	articles/virtual-machines/windows/create-availability-set.md	4	0	Pending	
818	virtual-machines	articles/virtual-machines/windows/create-portal-availability-zone.md	5	0	Pending	
819	virtual-machines	articles/virtual-machines/windows/detach-disk.md	1	0	Pending	
820	virtual-machines	articles/virtual-machines/windows/detailed-troubleshoot-rdp.md	5	0	Pending	
821	virtual-machines	articles/virtual-machines/windows/download-vhd.md	4	0	Pending	
822	virtual-machines	articles/virtual-machines/windows/excel-cluster-hpcpack.md	13	0	Pending	
823	virtual-machines	articles/virtual-machines/windows/how-to-use-perfInsights.md	9	0	Pending	
824	virtual-machines	articles/virtual-machines/windows/hpcpack-2016-cluster.md	5	0	Pending	
825	virtual-machines	articles/virtual-machines/windows/hpcpack-cluster-active-directory.md	1	0	Pending	
826	virtual-machines	articles/virtual-machines/windows/hpcpack-cluster-headnode.md	2	0	Pending	
827	virtual-machines	articles/virtual-machines/windows/incremental-snapshots.md	2	0	Pending	
828	virtual-machines	articles/virtual-machines/windows/index.md	22	0	Pending	
829	virtual-machines	articles/virtual-machines/windows/infrastructure-example.md	2	0	Pending	
830	virtual-machines	articles/virtual-machines/windows/install-mongodb.md	3	0	Pending	
831	virtual-machines	articles/virtual-machines/windows/install-vm-agent-offline.md	4	0	Pending	
832	virtual-machines	articles/virtual-machines/windows/instance-metadata-service.md	1	0	Pending	
833	virtual-machines	articles/virtual-machines/windows/matlab-mdcs-cluster.md	1	0	Pending	
834	virtual-machines	articles/virtual-machines/windows/migrate-to-premium-storage-using-azure-site-recovery.md	14	0	Pending	
835	virtual-machines	articles/virtual-machines/windows/migration-classic-resource-manager.md	7	0	Pending	
836	virtual-machines	articles/virtual-machines/windows/n-series-driver-setup.md	2	0	Pending	
837	virtual-machines	articles/virtual-machines/windows/nsg-quickstart-portal.md	6	0	Pending	
838	virtual-machines	articles/virtual-machines/windows/performance-diagnostics-vm-extension.md	7	0	Pending	
839	virtual-machines	articles/virtual-machines/windows/prepare-for-upload-vhd-image.md	1	0	Pending	
840	virtual-machines	articles/virtual-machines/windows/quick-create-portal.md	2	0	Pending	
841	virtual-machines	articles/virtual-machines/windows/quick-create-powershell.md	1	0	Pending	
842	virtual-machines	articles/virtual-machines/windows/reset-local-password-without-agent.md	13	0	Pending	
843	virtual-machines	articles/virtual-machines/windows/reset-network-interface.md	1	0	Pending	
844	virtual-machines	articles/virtual-machines/windows/reset-rdp.md	3	0	Pending	
845	virtual-machines	articles/virtual-machines/windows/run-command.md	2	0	Pending	
846	virtual-machines	articles/virtual-machines/windows/template-description.md	2	0	Pending	
847	virtual-machines	articles/virtual-machines/windows/troubleshoot-rdp-connection.md	14	0	Pending	
848	virtual-machines	articles/virtual-machines/windows/troubleshoot-recovery-disks-portal.md	18	0	Pending	
849	virtual-machines	articles/virtual-machines/windows/troubleshoot-vhds.md	10	0	Pending	
850	virtual-machines	articles/virtual-machines/windows/troubleshoot-vm-by-use-nested-virtualization.md	5	0	Pending	
851	virtual-machines	articles/virtual-machines/windows/tutorial-automate-vm-deployment.md	1	0	Pending	
852	virtual-machines	articles/virtual-machines/windows/tutorial-availability-sets.md	1	0	Pending	
853	virtual-machines	articles/virtual-machines/windows/tutorial-azure-security.md	8	0	Pending	
854	virtual-machines	articles/virtual-machines/windows/tutorial-backup-vms.md	3	0	Pending	
855	virtual-machines	articles/virtual-machines/windows/tutorial-create-vmss.md	1	0	Pending	
856	virtual-machines	articles/virtual-machines/windows/tutorial-load-balancer.md	1	0	Pending	
857	virtual-machines	articles/virtual-machines/windows/tutorial-monitoring.md	14	0	Pending	
858	virtual-machines	articles/virtual-machines/windows/tutorial-secure-web-server.md	2	0	Pending	
859	virtual-machines	articles/virtual-machines/windows/tutorial-virtual-network.md	1	0	Pending	
860	virtual-machines	articles/virtual-machines/windows/tutorial-vsts-iis-cicd.md	11	0	Pending	
861	virtual-machines	articles/virtual-machines/windows/upload-generalized-managed.md	1	0	Pending	
862	virtual-machines	articles/virtual-machines/windows/using-visual-studio-vm.md	1	0	Pending	
863	virtual-machines	articles/virtual-machines/windows/vertical-scaling-automation.md	3	0	Pending	
864	virtual-machines	articles/virtual-machines/windows/virtual-machines-nested-virtualization.md	3	0	Pending	
865	virtual-machines	articles/virtual-machines/windows/virtual-machines-windows-hpcpack-cluster-submit-jobs.md	1	0	Pending	
866	virtual-machines	articles/virtual-machines/windows/sql/quickstart-sql-vm-create-portal.md	6	0	Pending	
867	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-portal-sql-alwayson-availability-groups.md	9	0	Pending	
868	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-portal-sql-availability-group-dr.md	5	0	Pending	
869	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-portal-sql-availability-group-tutorial.md	46	0	Pending	
870	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-portal-sql-create-failover-cluster.md	7	0	Pending	
871	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-portal-sql-server-provision.md	13	0	Pending	
872	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-ps-sql-keyvault.md	3	0	Pending	
873	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-sql-automated-backup.md	3	0	Pending	
874	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-sql-automated-backup-v2.md	3	0	Pending	
875	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-sql-automated-patching.md	3	0	Pending	
876	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-sql-backup-recovery.md	1	0	Pending	
877	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-sql-connect.md	3	0	Pending	
878	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-sql-high-availability-dr.md	10	0	Pending	
879	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-sql-performance.md	2	0	Pending	
880	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-sql-security.md	3	0	Pending	
881	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-sql-server-agent-extension.md	2	0	Pending	
882	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-sql-server-app-patterns-dev-strategies.md	9	0	Pending	
883	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-sql-server-pricing-guidance.md	3	0	Pending	
884	virtual-machines	articles/virtual-machines/windows/sql/virtual-machines-windows-sql-storage-configuration.md	5	0	Pending	
885	virtual-machines	articles/virtual-machines/windows/sqlclassic/virtual-machines-windows-classic-ps-sql-bi.md	12	0	Pending	
886	virtual-machines	articles/virtual-machines/windows/sqlclassic/virtual-machines-windows-classic-ps-sql-report.md	8	0	Pending	
887	virtual-machines	articles/virtual-machines/windows/sqlclassic/virtual-machines-windows-classic-sql-onprem-availability.md	5	0	Pending	
888	virtual-machines	articles/virtual-machines/windows/sqlclassic/virtual-machines-windows-classic-sql-server-agent-extension.md	2	0	Pending	
889	virtual-machines	articles/virtual-machines/windows/sqlclassic/virtual-machines-windows-classic-sql-server-premium-storage.md	25	0	Pending	
890	virtual-machines	articles/virtual-machines/workloads/oracle/oracle-asm.md	29	0	Pending	
891	virtual-machines	articles/virtual-machines/workloads/oracle/oracle-backup-recovery.md	31	0	Pending	
892	virtual-machines	articles/virtual-machines/workloads/oracle/oracle-design.md	11	0	Pending	
893	virtual-machines	articles/virtual-machines/workloads/oracle/oracle-disaster-recovery.md	3	0	Pending	
894	virtual-machines	articles/virtual-machines/workloads/oracle/oracle-golden-gate.md	10	0	Pending	
895	virtual-machines	articles/virtual-machines/workloads/oracle/oracle-quick-start.md	1	0	Pending	
896	virtual-machines	articles/virtual-machines/workloads/sap/business-one-azure.md	2	0	Pending	
897	virtual-machines	articles/virtual-machines/workloads/sap/cal-ides-erp6-ehp7-sp3-sql.md	16	0	Pending	
898	virtual-machines	articles/virtual-machines/workloads/sap/cal-s4h.md	20	0	Pending	
899	virtual-machines	articles/virtual-machines/workloads/sap/dbms_maxdb_deployment_guide.md	4	0	Pending	
900	virtual-machines	articles/virtual-machines/workloads/sap/dbms_sqlserver_deployment_guide.md	1	0	Pending	
901	virtual-machines	articles/virtual-machines/workloads/sap/hana-get-started.md	36	0	Pending	
902	virtual-machines	articles/virtual-machines/workloads/sap/hana-installation.md	28	0	Pending	
903	virtual-machines	articles/virtual-machines/workloads/sap/hana-overview-architecture.md	9	0	Pending	
904	virtual-machines	articles/virtual-machines/workloads/sap/hana-overview-connectivity.md	6	0	Pending	
905	virtual-machines	articles/virtual-machines/workloads/sap/hana-overview-high-availability-disaster-recovery.md	35	0	Pending	
906	virtual-machines	articles/virtual-machines/workloads/sap/hana-supported-scenario.md	20	0	Pending	
907	virtual-machines	articles/virtual-machines/workloads/sap/hana-vm-operations.md	7	0	Pending	
908	virtual-machines	articles/virtual-machines/workloads/sap/high-availability-guide-nfs.md	1	0	Pending	
909	virtual-machines	articles/virtual-machines/workloads/sap/high-availability-guide-suse.md	1	0	Pending	
910	virtual-machines	articles/virtual-machines/workloads/sap/high-availability-guide-suse-pacemaker.md	1	0	Pending	
911	virtual-machines	articles/virtual-machines/workloads/sap/HowToHLI.md	0	0	Pending	
912	virtual-machines	articles/virtual-machines/workloads/sap/lama.md	4	0	Pending	
913	virtual-machines	articles/virtual-machines/workloads/sap/sap-hana-availability-one-region.md	4	0	Pending	
914	virtual-machines	articles/virtual-machines/workloads/sap/sap-hana-availability-two-region.md	2	0	Pending	
915	virtual-machines	articles/virtual-machines/workloads/sap/sap-hana-backup-file-level.md	19	0	Pending	
916	virtual-machines	articles/virtual-machines/workloads/sap/sap-hana-backup-guide.md	10	0	Pending	
917	virtual-machines	articles/virtual-machines/workloads/sap/sap-hana-backup-storage-snapshots.md	11	0	Pending	
918	virtual-machines	articles/virtual-machines/workloads/sap/sap-hana-high-availability.md	1	0	Pending	
919	virtual-machines	articles/virtual-machines/workloads/sap/troubleshooting-monitoring.md	15	0	Pending	
920	virtual-machines	articles/virtual-machines/workloads/sap/virtual-machines-shared-sap-dbms-guide.md	9	0	Pending	
921	virtual-machines	articles/virtual-machines/workloads/sap/virtual-machines-shared-sap-deployment-guide.md	15	0	Pending	
922	virtual-machines	articles/virtual-machines/workloads/sap/virtual-machines-shared-sap-high-availability-guide.md	93	0	Pending	
923	virtual-machines	articles/virtual-machines/workloads/sap/virtual-machines-shared-sap-planning-guide.md	26	0	Pending	
924	virtual-machines	articles/virtual-machines/workloads/sap/virtual-machines-shared-sap-shared.md	2	0	Pending	
925	virtual-network	articles/virtual-network/create-vm-accelerated-networking.md	2	0	Pending	
926	virtual-network	articles/virtual-network/ddos-protection-overview.md	3	0	Pending	
927	virtual-network	articles/virtual-network/diagnose-network-routing-problem.md	2	0	Pending	
928	virtual-network	articles/virtual-network/diagnose-network-traffic-filter-problem.md	4	0	Pending	
929	virtual-network	articles/virtual-network/index.md	14	0	Pending	
930	virtual-network	articles/virtual-network/manage-ddos-protection.md	4	0	Pending	
931	virtual-network	articles/virtual-network/manage-virtual-network.md	1	0	Pending	
932	virtual-network	articles/virtual-network/quick-create-portal.md	4	0	Pending	
933	virtual-network	articles/virtual-network/security-groups.md	2	0	Pending	
934	virtual-network	articles/virtual-network/tutorial-connect-virtual-networks-portal.md	6	0	Pending	
935	virtual-network	articles/virtual-network/tutorial-create-route-table-portal.md	9	0	Pending	
936	virtual-network	articles/virtual-network/tutorial-filter-network-traffic.md	5	0	Pending	
937	virtual-network	articles/virtual-network/tutorial-restrict-network-access-to-resources.md	9	0	Pending	
938	virtual-network	articles/virtual-network/virtual-network-deploy-static-pip-arm-portal.md	4	1	Reviewed	select-static.png
